"code","name","Artista","Musica","Letra"
3552,"03552.mp4","Gera Samba","A Dança Da Cordinha","Passa Negão, Passa Loirinha"
3553,"03553.mp4","Roupa Nova","Amar É...","Amar...É Quando Não Dá Mais Pra"
3554,"03554.mp4","Marisa Monte","Balança Pema","Don Don Din Din Din Don Don Don Din"
3555,"03555.mp4","Elba Ramalho","Banho De Cheiro","Eu Quero Um Banho De Cheiro"
3556,"03556.mp4","Sérgio Reis","Cavalo Preto","Tenho Um Cavalo Preto Por Nome"
3557,"03557.mp4","Sérgio Reis","Chico Mineiro","Fizemos A Última Viagem"
3558,"03558.mp4","Zezé Di Camargo E Luciano","Como Um Anjo","Como Um Anjo Você Apareceu Na Minha Vida"
3559,"03559.mp4","Christian E Ralf","Desejo De Amar","Pele Macia, Toda Morena. Esse Seu Corpo"
3560,"03560.mp4","Martinho Da Vila","Devagar, Devagarinho","É Devagar, É Devagar"
3561,"03561.mp4","Cidade Negra","Doutor","Ó Doutor, Tem Que Me Ajudar"
3562,"03562.mp4","Cidade Negra","Downtown","Eu Fui Eu Fui Eu Fui Eu Fui Eu Fui"
3563,"03563.mp4","Akundum","Emaconhada","Kaya Erva Danada, Kaya Erva Danada"
3564,"03564.mp4","Chitãozinho E Xororó","Feito Eu","Caminhando Sem Saber Pra Onde"
3565,"03565.mp4","Carrapicho","Festa De Um Povo","Ôh, Ôh,Ôh É, Ôh, Lê,Lê, Lê, Lê"
3566,"03566.mp4","Zezé Di Camargo E Luciano","Foi A Primeira Vez","Foi A Primeira Vez A Mais Forte Talvez"
3567,"03567.mp4","Exaltasamba","Gamei","Quando Eu Vi, Me Amarrei"
3568,"03568.mp4","Zezé Di Camargo E Luciano","Indiferença","Fala Pra Mim, Diz A Verdade"
3569,"03569.mp4","Legião Urbana","Índios","Quem Me Dera Ao Menos De Uma Vez"
3570,"03570.mp4","Biro Do Cavaco","Jéssica","Sem A Gente Esperar Nasce .."
3571,"03571.mp4","Paralamas Do Sucesso","La Bella Luna","Por Mais Que Eu Pense"
3572,"03572.mp4","Laura Pausini","La Solitudine","Marco Se N' È Andato E Non Ritorna"
3573,"03573.mp4","Chitãozinho E Xororó","Loira Gelada","Hoje Eu Vou Cair No Mundo"
3574,"03574.mp4","Rick Martin","Maria","Un, Dos, Tres"
3575,"03575.mp4","Xuxa","Marquei Um X","Marquei Um X Um X"
3576,"03576.mp4","Companhia Do Pagode","Melô Do Strip Tease","Eu Lhe Disse Que Não Bulisse"
3577,"03577.mp4","Netinho","Menina Linda","Oh Menina Linda Tão Bela"
3578,"03578.mp4","Gal Costa","Meu Bem, Meu Mal","Você É Meu Caminho, Meu Vinho"
3579,"03579.mp4","Royce Do Cavaco","Meu Coração É Teu","Infelizmente Nós Somos Assim"
3580,"03580.mp4","Roberto Carlos","Mulher De 40","Sorriso Bonito Olhar De Quem Sabe"
3581,"03581.mp4","Zezé Di Camargo E Luciano","Na Hora H","Eu Preciso Te Dizer Que Ainda"
